Code Domaine;Domaine;Code zone (FAO);Zone;Code Élément;Élément;Code Produit;Produit;Code année;Année;Unité;Valeur;Symbole;Description du Symbole
FBS;Nouveaux Bilans Alimentaire;130;Malawi;664;Disponibilité alimentaire (Kcal/personne/jour);2903;Produits Vegetaux;2017;2017;Kcal/personne/jour;2339;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;132;Maldives;664;Disponibilité alimentaire (Kcal/personne/jour);2903;Produits Vegetaux;2017;2017;Kcal/personne/jour;1725;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;133;Mali;664;Disponibilité alimentaire (Kcal/personne/jour);2903;Produits Vegetaux;2017;2017;Kcal/personne/jour;2558;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;134;Malte;664;Disponibilité alimentaire (Kcal/personne/jour);2903;Produits Vegetaux;2017;2017;Kcal/personne/jour;2464;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;143;Maroc;664;Disponibilité alimentaire (Kcal/personne/jour);2903;Produits Vegetaux;2017;2017;Kcal/personne/jour;3032;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;137;Maurice;664;Disponibilité alimentaire (Kcal/personne/jour);2903;Produits Vegetaux;2017;2017;Kcal/personne/jour;2564;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;136;Mauritanie;664;Disponibilité alimentaire (Kcal/personne/jour);2903;Produits Vegetaux;2017;2017;Kcal/personne/jour;2431;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;138;Mexique;664;Disponibilité alimentaire (Kcal/personne/jour);2903;Produits Vegetaux;2017;2017;Kcal/personne/jour;2477;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;141;Mongolie;664;Disponibilité alimentaire (Kcal/personne/jour);2903;Produits Vegetaux;2017;2017;Kcal/personne/jour;1516;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;273;Monténégro;664;Disponibilité alimentaire (Kcal/personne/jour);2903;Produits Vegetaux;2017;2017;Kcal/personne/jour;2261;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;144;Mozambique;664;Disponibilité alimentaire (Kcal/personne/jour);2903;Produits Vegetaux;2017;2017;Kcal/personne/jour;1958;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;28;Myanmar;664;Disponibilité alimentaire (Kcal/personne/jour);2903;Produits Vegetaux;2017;2017;Kcal/personne/jour;2196;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;147;Namibie;664;Disponibilité alimentaire (Kcal/personne/jour);2903;Produits Vegetaux;2017;2017;Kcal/personne/jour;2138;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;149;Népal;664;Disponibilité alimentaire (Kcal/personne/jour);2903;Produits Vegetaux;2017;2017;Kcal/personne/jour;2572;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;157;Nicaragua;664;Disponibilité alimentaire (Kcal/personne/jour);2903;Produits Vegetaux;2017;2017;Kcal/personne/jour;2332;Fc;Donnée calculée
FBS;Nouveaux Bilans Alimentaire;158;Niger;664;Disponibilité alimentaire (Kcal/personne/jour);2903;Produits Vegetaux;2017;2017;Kcal/personne/jour;2348;Fc;Donnée calculée
